annotations,split,image_id,panoid,heading,gsv_image_path
"[{'category_id': 1,'bbox':[77, 243, 104, 272],'bbox_mode': 0}]",train,image164597,164597,26,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_164597_26.jpg
"[{'category_id': 1,'bbox':[451, 158, 487, 190],'bbox_mode': 0}]",train,image810418,810418,12,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_810418_12.jpg
"[{'category_id': 1,'bbox':[484, 287, 512, 316],'bbox_mode': 0}]",train,image137628,137628,195,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_137628_195.jpg
"[{'category_id': 1,'bbox':[235, 338, 262, 367],'bbox_mode': 0}]",train,image107875,107875,1,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_107875_1.jpg
"[{'category_id': 1,'bbox':[426, 282, 464, 316],'bbox_mode': 0}]",train,image408787,408787,8,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_408787_8.jpg
"[{'category_id': 1,'bbox':[534, 194, 567, 237],'bbox_mode': 0}]",train,image212352,212352,94,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_212352_94.jpg
"[{'category_id': 1,'bbox':[5, 311, 37, 339],'bbox_mode': 0}]",train,image1018658,1018658,80,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_1018658_80.jpg
"[{'category_id': 1,'bbox':[364, 70, 392, 102],'bbox_mode': 0}]",train,image1017341,1017341,48,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_1017341_48.jpg
"[{'category_id': 1,'bbox':[464, 191, 494, 219],'bbox_mode': 0}]",train,image123192,123192,199,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_123192_199.jpg
"[{'category_id': 1,'bbox':[87, 318, 119, 346],'bbox_mode': 0}]",train,image131212,131212,137,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_131212_137.jpg
"[{'category_id': 1,'bbox':[69, 190, 98, 223],'bbox_mode': 0}]",train,image130471,130471,46,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_130471_46.jpg
"[{'category_id': 1,'bbox':[488, 339, 515, 367],'bbox_mode': 0}]",train,image388482,388482,123,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_388482_123.jpg
"[{'category_id': 1,'bbox':[444, 357, 478, 384],'bbox_mode': 0}]",train,image246927,246927,156,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_246927_156.jpg
"[{'category_id': 1,'bbox':[569, 332, 603, 362],'bbox_mode': 0}]",train,image1826259,1826259,151,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_1826259_151.jpg
"[{'category_id': 1,'bbox':[517, 287, 547, 315],'bbox_mode': 0}]",train,image240135,240135,164,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_240135_164.jpg
"[{'category_id': 1,'bbox':[36, 355, 70, 384],'bbox_mode': 0}]",train,image120478,120478,8,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_120478_8.jpg
"[{'category_id': 1,'bbox':[468, 335, 506, 368],'bbox_mode': 0}]",train,image140039,140039,23,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_140039_23.jpg
"[{'category_id': 1,'bbox':[224, 335, 256, 363],'bbox_mode': 0}]",train,image138612,138612,25,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_138612_25.jpg
"[{'category_id': 1,'bbox':[490, 327, 522, 357],'bbox_mode': 0}]",train,image154149,154149,35,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_154149_35.jpg
"[{'category_id': 1,'bbox':[398, 265, 428, 299],'bbox_mode': 0}]",train,image113782,113782,82,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_113782_82.jpg
"[{'category_id': 1,'bbox':[612, 293, 640, 324],'bbox_mode': 0}]",train,image672551,672551,183,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_672551_183.jpg
"[{'category_id': 1,'bbox':[530, 323, 564, 359],'bbox_mode': 0}]",train,image133775,133775,49,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_133775_49.jpg
"[{'category_id': 1,'bbox':[292, 262, 326, 297],'bbox_mode': 0}]",train,image139282,139282,72,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_139282_72.jpg
"[{'category_id': 1,'bbox':[364, 71, 392, 102],'bbox_mode': 0}]",train,image188629,188629,48,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_188629_48.jpg
"[{'category_id': 1,'bbox':[539, 309, 566, 336],'bbox_mode': 0}]",train,image136506,136506,218,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_136506_218.jpg
"[{'category_id': 1,'bbox':[484, 355, 513, 384],'bbox_mode': 0}]",train,image114295,114295,120,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_114295_120.jpg
"[{'category_id': 1,'bbox':[9, 233, 44, 269],'bbox_mode': 0}]",train,image106244,106244,86,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_106244_86.jpg
"[{'category_id': 1,'bbox':[315, 294, 348, 322],'bbox_mode': 0}]",train,image1316463,1316463,125,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_1316463_125.jpg
"[{'category_id': 1,'bbox':[266, 330, 278, 343],'bbox_mode': 0}]",train,image326905,326905,89,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_326905_89.jpg
"[{'category_id': 1,'bbox':[476, 30, 515, 76],'bbox_mode': 0}]",train,image108828,108828,0,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_108828_0.jpg
"[{'category_id': 1,'bbox':[540, 214, 569, 246],'bbox_mode': 0}]",train,image996226,996226,72,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_996226_72.jpg
"[{'category_id': 1,'bbox':[404, 222, 463, 263],'bbox_mode': 0}]",train,image631427,631427,212,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_631427_212.jpg
"[{'category_id': 1,'bbox':[536, 300, 564, 331],'bbox_mode': 0}]",train,image138768,138768,124,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_138768_124.jpg
"[{'category_id': 1,'bbox':[356, 185, 407, 220],'bbox_mode': 0}]",train,image135384,135384,6,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_135384_6.jpg
"[{'category_id': 1,'bbox':[421, 317, 452, 348],'bbox_mode': 0}]",train,image100781,100781,219,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_100781_219.jpg
"[{'category_id': 1,'bbox':[540, 147, 568, 176],'bbox_mode': 0}]",train,image129802,129802,135,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_129802_135.jpg
"[{'category_id': 1,'bbox':[178, 271, 207, 299],'bbox_mode': 0}]",train,image107455,107455,57,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_107455_57.jpg
"[{'category_id': 1,'bbox':[543, 327, 578, 360],'bbox_mode': 0}]",train,image235585,235585,120,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_235585_120.jpg
"[{'category_id': 1,'bbox':[130, 313, 159, 333],'bbox_mode': 0}]",train,image1441697,1441697,7,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_1441697_7.jpg
"[{'category_id': 1,'bbox':[159, 237, 187, 266],'bbox_mode': 0}]",train,image125740,125740,160,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_125740_160.jpg
"[{'category_id': 1,'bbox':[569, 299, 600, 331],'bbox_mode': 0}]",train,image114490,114490,215,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_114490_215.jpg
"[{'category_id': 1,'bbox':[506, 340, 535, 368],'bbox_mode': 0}]",train,image136079,136079,88,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_136079_88.jpg
"[{'category_id': 1,'bbox':[307, 334, 339, 364],'bbox_mode': 0}]",train,image625253,625253,178,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_625253_178.jpg
"[{'category_id': 1,'bbox':[367, 322, 393, 348],'bbox_mode': 0}]",train,image111518,111518,264,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_111518_264.jpg
"[{'category_id': 1,'bbox':[9, 329, 38, 358],'bbox_mode': 0}]",train,image243022,243022,25,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_243022_25.jpg
"[{'category_id': 1,'bbox':[235, 325, 264, 353],'bbox_mode': 0}]",train,image135644,135644,66,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_135644_66.jpg
"[{'category_id': 1,'bbox':[139, 305, 170, 335],'bbox_mode': 0}]",train,image249146,249146,3,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_249146_3.jpg
"[{'category_id': 1,'bbox':[534, 330, 575, 362],'bbox_mode': 0}]",train,image731995,731995,23,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_731995_23.jpg
"[{'category_id': 1,'bbox':[470, 303, 493, 322],'bbox_mode': 0}]",train,image1866957,1866957,215,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_1866957_215.jpg
"[{'category_id': 1,'bbox':[360, 279, 373, 293],'bbox_mode': 0}]",train,image1016883,1016883,141,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_1016883_141.jpg
"[{'category_id': 1,'bbox':[529, 330, 558, 359],'bbox_mode': 0}]",train,image387183,387183,23,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_387183_23.jpg
"[{'category_id': 1,'bbox':[79, 292, 116, 324],'bbox_mode': 0}]",train,image110619,110619,51,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_110619_51.jpg
"[{'category_id': 1,'bbox':[474, 297, 507, 326],'bbox_mode': 0}]",train,image128976,128976,57,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_128976_57.jpg
"[{'category_id': 1,'bbox':[274, 216, 321, 248],'bbox_mode': 0}]",train,image109522,109522,86,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_109522_86.jpg
"[{'category_id': 1,'bbox':[0, 310, 23, 338],'bbox_mode': 0}]",train,image142023,142023,31,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_142023_31.jpg
"[{'category_id': 1,'bbox':[241, 270, 273, 300],'bbox_mode': 0}]",train,image207178,207178,61,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_207178_61.jpg
"[{'category_id': 1,'bbox':[380, 11, 410, 46],'bbox_mode': 0}]",train,image784552,784552,209,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_784552_209.jpg
"[{'category_id': 1,'bbox':[475, 228, 506, 259],'bbox_mode': 0}]",train,image343880,343880,49,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_343880_49.jpg
"[{'category_id': 1,'bbox':[186, 318, 216, 349],'bbox_mode': 0}]",train,image404632,404632,22,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_404632_22.jpg
"[{'category_id': 1,'bbox':[43, 319, 72, 348],'bbox_mode': 0}]",train,image152172,152172,90,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_152172_90.jpg
"[{'category_id': 1,'bbox':[113, 277, 143, 307],'bbox_mode': 0}]",train,image634738,634738,93,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_634738_93.jpg
"[{'category_id': 1,'bbox':[471, 316, 503, 347],'bbox_mode': 0}]",train,image119189,119189,63,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_119189_63.jpg
"[{'category_id': 1,'bbox':[611, 336, 639, 368],'bbox_mode': 0}]",train,image133984,133984,129,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_133984_129.jpg
"[{'category_id': 1,'bbox':[12, 314, 44, 346],'bbox_mode': 0}]",train,image323766,323766,47,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_323766_47.jpg
"[{'category_id': 1,'bbox':[214, 335, 245, 366],'bbox_mode': 0}]",train,image209685,209685,73,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_209685_73.jpg
"[{'category_id': 1,'bbox':[612, 293, 640, 324],'bbox_mode': 0}]",train,image606580,606580,183,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_606580_183.jpg
"[{'category_id': 1,'bbox':[156, 185, 186, 216],'bbox_mode': 0}]",train,image906700,906700,40,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_906700_40.jpg
"[{'category_id': 1,'bbox':[514, 243, 547, 275],'bbox_mode': 0}]",train,image248624,248624,105,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_248624_105.jpg
"[{'category_id': 1,'bbox':[184, 235, 217, 268],'bbox_mode': 0}]",train,image289396,289396,8,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_289396_8.jpg
"[{'category_id': 1,'bbox':[580, 65, 617, 99],'bbox_mode': 0}]",train,image132579,132579,77,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_132579_77.jpg
"[{'category_id': 1,'bbox':[126, 334, 154, 361],'bbox_mode': 0}]",train,image164560,164560,176,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_164560_176.jpg
"[{'category_id': 1,'bbox':[438, 276, 466, 307],'bbox_mode': 0}]",train,image713037,713037,108,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_713037_108.jpg
"[{'category_id': 1,'bbox':[398, 344, 427, 374],'bbox_mode': 0}]",train,image109981,109981,13,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_109981_13.jpg
"[{'category_id': 1,'bbox':[344, 319, 370, 344],'bbox_mode': 0}]",train,image806852,806852,117,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_806852_117.jpg
"[{'category_id': 1,'bbox':[455, 287, 501, 319],'bbox_mode': 0}]",train,image1754044,1754044,71,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_1754044_71.jpg
"[{'category_id': 1,'bbox':[515, 182, 549, 216],'bbox_mode': 0}]",train,image350653,350653,149,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_350653_149.jpg
"[{'category_id': 1,'bbox':[533, 318, 566, 346],'bbox_mode': 0}]",train,image104937,104937,85,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_104937_85.jpg
"[{'category_id': 1,'bbox':[288, 271, 328, 287],'bbox_mode': 0}]",train,image806439,806439,38,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_806439_38.jpg
"[{'category_id': 1,'bbox':[306, 322, 349, 356],'bbox_mode': 0}]",train,image111662,111662,163,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_111662_163.jpg
"[{'category_id': 1,'bbox':[230, 314, 259, 342],'bbox_mode': 0}]",train,image142810,142810,126,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_142810_126.jpg
"[{'category_id': 1,'bbox':[444, 199, 479, 230],'bbox_mode': 0}]",train,image245107,245107,25,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_245107_25.jpg
"[{'category_id': 1,'bbox':[332, 282, 363, 316],'bbox_mode': 0}]",train,image239971,239971,17,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_239971_17.jpg
"[{'category_id': 1,'bbox':[188, 272, 231, 308],'bbox_mode': 0}]",train,image1604896,1604896,56,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_1604896_56.jpg
"[{'category_id': 1,'bbox':[478, 283, 507, 311],'bbox_mode': 0}]",train,image145710,145710,178,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_145710_178.jpg
"[{'category_id': 1,'bbox':[150, 294, 180, 321],'bbox_mode': 0}]",train,image1411778,1411778,18,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_1411778_18.jpg
"[{'category_id': 1,'bbox':[467, 145, 495, 177],'bbox_mode': 0}]",train,image101842,101842,129,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_101842_129.jpg
"[{'category_id': 1,'bbox':[341, 190, 373, 221],'bbox_mode': 0}]",train,image1440029,1440029,21,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_1440029_21.jpg
"[{'category_id': 1,'bbox':[159, 296, 186, 324],'bbox_mode': 0}]",train,image1241266,1241266,266,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_1241266_266.jpg
"[{'category_id': 1,'bbox':[473, 303, 490, 318],'bbox_mode': 0}]",train,image371401,371401,215,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_371401_215.jpg
"[{'category_id': 1,'bbox':[602, 260, 628, 287],'bbox_mode': 0}]",train,image212154,212154,221,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/camera_train/strtV_image_212154_221.jpg
